t,acc_g
0,0
0.01,0.00E+00
0.02,0.00E+00
0.03,0.00E+00
0.04,0.00E+00
0.05,0.00E+00
0.06,0.00E+00
0.07,0.00E+00
0.08,0.00E+00
0.09,0.00E+00
0.1,0.00E+00
0.11,0.00E+00
0.12,0.00E+00
0.13,0.00E+00
0.14,0.00E+00
0.15,0.00E+00
0.16,0.00E+00
0.17,0.00E+00
0.18,0.00E+00
0.19,0.00E+00
0.2,0.00E+00
0.21,0.00E+00
0.22,0.00E+00
0.23,0.00E+00
0.24,0.00E+00
0.25,0.00E+00
0.26,0.00E+00
0.27,0.00E+00
0.28,0.00E+00
0.29,0.00E+00
0.3,0.00E+00
0.31,0.00E+00
0.32,0.00E+00
0.33,0.00E+00
0.34,0.00E+00
0.35,0.00E+00
0.36,0.00E+00
0.37,0.00E+00
0.38,0.00E+00
0.39,0.00E+00
0.4,0.00E+00
0.41,0.00E+00
0.42,0.00E+00
0.43,0.00E+00
0.44,0.00E+00
0.45,0.00E+00
0.46,0.00E+00
0.47,0.00E+00
0.48,0.00E+00
0.49,0.00E+00
0.5,0.00E+00
0.51,0.00E+00
0.52,0.00E+00
0.53,0.00E+00
0.54,0.00E+00
0.55,0.00E+00
0.56,0.00E+00
0.57,0.00E+00
0.58,0.00E+00
0.59,0.00E+00
0.6,0.00E+00
0.61,0.00E+00
0.62,0.00E+00
0.63,0.00E+00
0.64,0.00E+00
0.65,0.00E+00
0.66,0.00E+00
0.67,0.00E+00
0.68,0.00E+00
0.69,0.00E+00
0.7,0.00E+00
0.71,0.00E+00
0.72,0.00E+00
0.73,0.00E+00
0.74,0.00E+00
0.75,0.00E+00
0.76,0.00E+00
0.77,0.00E+00
0.78,0.00E+00
0.79,0.00E+00
0.8,0.00E+00
0.81,0.00E+00
0.82,0.00E+00
0.83,0.00E+00
0.84,0.00E+00
0.85,0.00E+00
0.86,0.00E+00
0.87,0.00E+00
0.88,0.00E+00
0.89,0.00E+00
0.9,0.00E+00
0.91,0.00E+00
0.92,0.00E+00
0.93,0.00E+00
0.94,0.00E+00
0.95,0.00E+00
0.96,0.00E+00
0.97,0.00E+00
0.98,0.00E+00
0.99,0.00E+00
1,0.00E+00
1.01,0.00E+00
1.02,0.00E+00
1.03,0.00E+00
1.04,0.00E+00
1.05,0.00E+00
1.06,0.00E+00
1.07,0.00E+00
1.08,0.00E+00
1.09,0.00E+00
1.1,0.00E+00
1.11,0.00E+00
1.12,0.00E+00
1.13,0.00E+00
1.14,0.00E+00
1.15,0.00E+00
1.16,0.00E+00
1.17,0.00E+00
1.18,0.00E+00
1.19,0.00E+00
1.2,0.00E+00
1.21,0.00E+00
1.22,0.00E+00
1.23,0.00E+00
1.24,0.00E+00
1.25,0.00E+00
1.26,0.00E+00
1.27,0.00E+00
1.28,0.00E+00
1.29,0.00E+00
1.3,0.00E+00
1.31,0.00E+00
1.32,0.00E+00
1.33,0.00E+00
1.34,0.00E+00
1.35,0.00E+00
1.36,0.00E+00
1.37,0.00E+00
1.38,0.00E+00
1.39,0.00E+00
1.4,0.00E+00
1.41,0.00E+00
1.42,0.00E+00
1.43,0.00E+00
1.44,0.00E+00
1.45,0.00E+00
1.46,0.00E+00
1.47,0.00E+00
1.48,0.00E+00
1.49,0.00E+00
1.5,0.00E+00
1.51,0.00E+00
1.52,0.00E+00
1.53,0.00E+00
1.54,0.00E+00
1.55,0.00E+00
1.56,0.00E+00
1.57,0.00E+00
1.58,0.00E+00
1.59,0.00E+00
1.6,0.00E+00
1.61,0.00E+00
1.62,0.00E+00
1.63,0.00E+00
1.64,0.00E+00
1.65,0.00E+00
1.66,0.00E+00
1.67,0.00E+00
1.68,0.00E+00
1.69,0.00E+00
1.7,0.00E+00
1.71,0.00E+00
1.72,0.00E+00
1.73,0.00E+00
1.74,0.00E+00
1.75,0.00E+00
1.76,0.00E+00
1.77,0.00E+00
1.78,0.00E+00
1.79,0.00E+00
1.8,0.00E+00
1.81,0.00E+00
1.82,0.00E+00
1.83,0.00E+00
1.84,0.00E+00
1.85,0.00E+00
1.86,0.00E+00
1.87,0.00E+00
1.88,0.00E+00
1.89,0.00E+00
1.9,0.00E+00
1.91,0.00E+00
1.92,0.00E+00
1.93,0.00E+00
1.94,0.00E+00
1.95,0.00E+00
1.96,0.00E+00
1.97,0.00E+00
1.98,0.00E+00
1.99,0.00E+00
2,0.00E+00
2.01,0.00E+00
2.02,0.00E+00
2.03,0.00E+00
2.04,0.00E+00
2.05,0.00E+00
2.06,1.00E-03
2.07,1.00E-03
2.08,0.00E+00
2.09,0.00E+00
2.1,-1.00E-03
2.11,-1.00E-03
2.12,-1.00E-03
2.13,-1.00E-03
2.14,0.00E+00
2.15,0.00E+00
2.16,0.00E+00
2.17,0.00E+00
2.18,0.00E+00
2.19,0.00E+00
2.2,0.00E+00
2.21,0.00E+00
2.22,0.00E+00
2.23,0.00E+00
2.24,0.00E+00
2.25,0.00E+00
2.26,0.00E+00
2.27,0.00E+00
2.28,0.00E+00
2.29,0.00E+00
2.3,0.00E+00
2.31,0.00E+00
2.32,0.00E+00
2.33,0.00E+00
2.34,0.00E+00
2.35,0.00E+00
2.36,0.00E+00
2.37,0.00E+00
2.38,0.00E+00
2.39,1.00E-03
2.4,1.00E-03
2.41,0.00E+00
2.42,0.00E+00
2.43,0.00E+00
2.44,0.00E+00
2.45,0.00E+00
2.46,0.00E+00
2.47,-1.00E-03
2.48,0.00E+00
2.49,-1.00E-03
2.5,0.00E+00
2.51,-1.00E-03
2.52,0.00E+00
2.53,-1.00E-03
2.54,-1.00E-03
2.55,-1.00E-03
2.56,-1.00E-03
2.57,-1.00E-03
2.58,-1.00E-03
2.59,-1.00E-03
2.6,-1.00E-03
2.61,-1.00E-03
2.62,-1.00E-03
2.63,0.00E+00
2.64,0.00E+00
2.65,1.00E-03
2.66,1.00E-03
2.67,1.00E-03
2.68,0.00E+00
2.69,0.00E+00
2.7,0.00E+00
2.71,0.00E+00
2.72,0.00E+00
2.73,0.00E+00
2.74,0.00E+00
2.75,0.00E+00
2.76,0.00E+00
2.77,0.00E+00
2.78,0.00E+00
2.79,0.00E+00
2.8,0.00E+00
2.81,0.00E+00
2.82,1.00E-03
2.83,1.00E-03
2.84,1.00E-03
2.85,2.00E-03
2.86,1.00E-03
2.87,1.00E-03
2.88,0.00E+00
2.89,0.00E+00
2.9,1.00E-03
2.91,1.00E-03
2.92,1.00E-03
2.93,1.00E-03
2.94,1.00E-03
2.95,1.00E-03
2.96,1.00E-03
2.97,0.00E+00
2.98,0.00E+00
2.99,0.00E+00
3,0.00E+00
3.01,0.00E+00
3.02,0.00E+00
3.03,0.00E+00
3.04,0.00E+00
3.05,0.00E+00
3.06,0.00E+00
3.07,0.00E+00
3.08,-1.00E-03
3.09,-1.00E-03
3.1,-2.00E-03
3.11,-2.00E-03
3.12,-2.00E-03
3.13,-3.00E-03
3.14,-2.00E-03
3.15,-2.00E-03
3.16,-1.00E-03
3.17,0.00E+00
3.18,1.00E-03
3.19,2.00E-03
3.2,2.00E-03
3.21,2.00E-03
3.22,2.00E-03
3.23,1.00E-03
3.24,0.00E+00
3.25,-1.00E-03
3.26,-1.00E-03
3.27,0.00E+00
3.28,0.00E+00
3.29,0.00E+00
3.3,0.00E+00
3.31,0.00E+00
3.32,0.00E+00
3.33,-1.00E-03
3.34,-1.00E-03
3.35,-1.00E-03
3.36,0.00E+00
3.37,0.00E+00
3.38,0.00E+00
3.39,0.00E+00
3.4,1.00E-03
3.41,2.00E-03
3.42,3.00E-03
3.43,3.00E-03
3.44,2.00E-03
3.45,1.00E-03
3.46,0.00E+00
3.47,-2.00E-03
3.48,-2.00E-03
3.49,-2.00E-03
3.5,-1.00E-03
3.51,0.00E+00
3.52,0.00E+00
3.53,0.00E+00
3.54,0.00E+00
3.55,-1.00E-03
3.56,-2.00E-03
3.57,-2.00E-03
3.58,-2.00E-03
3.59,-2.00E-03
3.6,-1.00E-03
3.61,-1.00E-03
3.62,0.00E+00
3.63,0.00E+00
3.64,0.00E+00
3.65,1.00E-03
3.66,2.00E-03
3.67,3.00E-03
3.68,4.00E-03
3.69,3.00E-03
3.7,3.00E-03
3.71,3.00E-03
3.72,2.00E-03
3.73,1.00E-03
3.74,0.00E+00
3.75,1.00E-03
3.76,1.00E-03
3.77,2.00E-03
3.78,2.00E-03
3.79,1.00E-03
3.8,1.00E-03
3.81,1.00E-03
3.82,0.00E+00
3.83,0.00E+00
3.84,-1.00E-03
3.85,-2.00E-03
3.86,-2.00E-03
3.87,-2.00E-03
3.88,-2.00E-03
3.89,-2.00E-03
3.9,-2.00E-03
3.91,-2.00E-03
3.92,-2.00E-03
3.93,-2.00E-03
3.94,-1.00E-03
3.95,-1.00E-03
3.96,0.00E+00
3.97,-1.00E-03
3.98,0.00E+00
3.99,0.00E+00
4,0.00E+00
4.01,0.00E+00
4.02,-1.00E-03
4.03,-1.00E-03
4.04,-1.00E-03
4.05,-1.00E-03
4.06,0.00E+00
4.07,1.00E-03
4.08,2.00E-03
4.09,3.00E-03
4.1,3.00E-03
4.11,4.00E-03
4.12,4.00E-03
4.13,3.00E-03
4.14,2.00E-03
4.15,1.00E-03
4.16,0.00E+00
4.17,-1.00E-03
4.18,-2.00E-03
4.19,-1.00E-03
4.2,-1.00E-03
4.21,-1.00E-03
4.22,-1.00E-03
4.23,-1.00E-03
4.24,-1.00E-03
4.25,-1.00E-03
4.26,-1.00E-03
4.27,-2.00E-03
4.28,-2.00E-03
4.29,-2.00E-03
4.3,-1.00E-03
4.31,-1.00E-03
4.32,-1.00E-03
4.33,-1.00E-03
4.34,0.00E+00
4.35,0.00E+00
4.36,0.00E+00
4.37,1.00E-03
4.38,0.00E+00
4.39,0.00E+00
4.4,-1.00E-03
4.41,-1.00E-03
4.42,-1.00E-03
4.43,-1.00E-03
4.44,0.00E+00
4.45,1.00E-03
4.46,1.00E-03
4.47,2.00E-03
4.48,1.00E-03
4.49,1.00E-03
4.5,2.00E-03
4.51,1.00E-03
4.52,1.00E-03
4.53,1.00E-03
4.54,1.00E-03
4.55,0.00E+00
4.56,1.00E-03
4.57,0.00E+00
4.58,1.00E-03
4.59,2.00E-03
4.6,1.00E-03
4.61,1.00E-03
4.62,0.00E+00
4.63,0.00E+00
4.64,0.00E+00
4.65,0.00E+00
4.66,-1.00E-03
4.67,-1.00E-03
4.68,-1.00E-03
4.69,0.00E+00
4.7,1.00E-03
4.71,1.00E-03
4.72,2.00E-03
4.73,2.00E-03
4.74,1.00E-03
4.75,1.00E-03
4.76,0.00E+00
4.77,-1.00E-03
4.78,-2.00E-03
4.79,-2.00E-03
4.8,-1.00E-03
4.81,-1.00E-03
4.82,0.00E+00
4.83,0.00E+00
4.84,0.00E+00
4.85,0.00E+00
4.86,0.00E+00
4.87,0.00E+00
4.88,0.00E+00
4.89,0.00E+00
4.9,0.00E+00
4.91,0.00E+00
4.92,0.00E+00
4.93,-1.00E-03
4.94,-1.00E-03
4.95,-1.00E-03
4.96,0.00E+00
4.97,1.00E-03
4.98,1.00E-03
4.99,1.00E-03
5,0.00E+00
5.01,1.00E-03
5.02,0.00E+00
5.03,0.00E+00
5.04,0.00E+00
5.05,0.00E+00
5.06,1.00E-03
5.07,1.00E-03
5.08,1.00E-03
5.09,0.00E+00
5.1,-1.00E-03
5.11,-2.00E-03
5.12,-2.00E-03
5.13,-1.00E-03
5.14,0.00E+00
5.15,0.00E+00
5.16,1.00E-03
5.17,1.00E-03
5.18,1.00E-03
5.19,1.00E-03
5.2,1.00E-03
5.21,1.00E-03
5.22,0.00E+00
5.23,0.00E+00
5.24,-1.00E-03
5.25,-1.00E-03
5.26,-1.00E-03
5.27,-1.00E-03
5.28,-1.00E-03
5.29,-2.00E-03
5.3,-2.00E-03
5.31,-2.00E-03
5.32,-2.00E-03
5.33,-2.00E-03
5.34,-3.00E-03
5.35,-3.00E-03
5.36,-2.00E-03
5.37,-1.00E-03
5.38,0.00E+00
5.39,0.00E+00
5.4,1.00E-03
5.41,1.00E-03
5.42,1.00E-03
5.43,1.00E-03
5.44,1.00E-03
5.45,1.00E-03
5.46,1.00E-03
5.47,1.00E-03
5.48,2.00E-03
5.49,2.00E-03
5.5,2.00E-03
5.51,2.00E-03
5.52,2.00E-03
5.53,2.00E-03
5.54,1.00E-03
5.55,1.00E-03
5.56,0.00E+00
5.57,-2.00E-03
5.58,-2.00E-03
5.59,-3.00E-03
5.6,-3.00E-03
5.61,-2.00E-03
5.62,-2.00E-03
5.63,-1.00E-03
5.64,-1.00E-03
5.65,0.00E+00
5.66,0.00E+00
5.67,0.00E+00
5.68,1.00E-03
5.69,2.00E-03
5.7,2.00E-03
5.71,2.00E-03
5.72,2.00E-03
5.73,2.00E-03
5.74,2.00E-03
5.75,2.00E-03
5.76,2.00E-03
5.77,2.00E-03
5.78,1.00E-03
5.79,1.00E-03
5.8,1.00E-03
5.81,1.00E-03
5.82,1.00E-03
5.83,1.00E-03
5.84,1.00E-03
5.85,1.00E-03
5.86,0.00E+00
5.87,0.00E+00
5.88,0.00E+00
5.89,0.00E+00
5.9,-1.00E-03
5.91,-1.00E-03
5.92,-2.00E-03
5.93,-2.00E-03
5.94,-2.00E-03
5.95,-1.00E-03
5.96,-1.00E-03
5.97,0.00E+00
5.98,0.00E+00
5.99,1.00E-03
6,1.00E-03
6.01,2.00E-03
6.02,1.00E-03
6.03,1.00E-03
6.04,0.00E+00
6.05,-1.00E-03
6.06,-1.00E-03
6.07,-1.00E-03
6.08,-1.00E-03
6.09,0.00E+00
6.1,0.00E+00
6.11,0.00E+00
6.12,0.00E+00
6.13,1.00E-03
6.14,1.00E-03
6.15,0.00E+00
6.16,0.00E+00
6.17,0.00E+00
6.18,-1.00E-03
6.19,0.00E+00
6.2,0.00E+00
6.21,0.00E+00
6.22,0.00E+00
6.23,0.00E+00
6.24,1.00E-03
6.25,1.00E-03
6.26,1.00E-03
6.27,1.00E-03
6.28,1.00E-03
6.29,1.00E-03
6.3,0.00E+00
6.31,1.00E-03
6.32,1.00E-03
6.33,1.00E-03
6.34,1.00E-03
6.35,1.00E-03
6.36,1.00E-03
6.37,1.00E-03
6.38,0.00E+00
6.39,-1.00E-03
6.4,-2.00E-03
6.41,-2.00E-03
6.42,-2.00E-03
6.43,-3.00E-03
6.44,-3.00E-03
6.45,-2.00E-03
6.46,-1.00E-03
6.47,0.00E+00
6.48,1.00E-03
6.49,1.00E-03
6.5,1.00E-03
6.51,1.00E-03
6.52,1.00E-03
6.53,0.00E+00
6.54,0.00E+00
6.55,1.00E-03
6.56,1.00E-03
6.57,0.00E+00
6.58,0.00E+00
6.59,0.00E+00
6.6,-1.00E-03
6.61,-1.00E-03
6.62,-1.00E-03
6.63,-1.00E-03
6.64,-1.00E-03
6.65,-1.00E-03
6.66,-2.00E-03
6.67,-2.00E-03
6.68,-2.00E-03
6.69,-2.00E-03
6.7,-2.00E-03
6.71,-2.00E-03
6.72,-1.00E-03
6.73,0.00E+00
6.74,1.00E-03
6.75,2.00E-03
6.76,2.00E-03
6.77,3.00E-03
6.78,4.00E-03
6.79,4.00E-03
6.8,4.00E-03
6.81,3.00E-03
6.82,3.00E-03
6.83,3.00E-03
6.84,3.00E-03
6.85,2.00E-03
6.86,1.00E-03
6.87,0.00E+00
6.88,-2.00E-03
6.89,-3.00E-03
6.9,-3.00E-03
6.91,-3.00E-03
6.92,-3.00E-03
6.93,-3.00E-03
6.94,-3.00E-03
6.95,-2.00E-03
6.96,-2.00E-03
6.97,-2.00E-03
6.98,-1.00E-03
6.99,-1.00E-03
7,-1.00E-03
7.01,-1.00E-03
7.02,0.00E+00
7.03,1.00E-03
7.04,1.00E-03
7.05,1.00E-03
7.06,1.00E-03
7.07,1.00E-03
7.08,1.00E-03
7.09,1.00E-03
7.1,0.00E+00
7.11,0.00E+00
7.12,0.00E+00
7.13,1.00E-03
7.14,0.00E+00
7.15,0.00E+00
7.16,-1.00E-03
7.17,-1.00E-03
7.18,-1.00E-03
7.19,-1.00E-03
7.2,-1.00E-03
7.21,-1.00E-03
7.22,-1.00E-03
7.23,0.00E+00
7.24,0.00E+00
7.25,0.00E+00
7.26,0.00E+00
7.27,1.00E-03
7.28,1.00E-03
7.29,1.00E-03
7.3,0.00E+00
7.31,-1.00E-03
7.32,-2.00E-03
7.33,-2.00E-03
7.34,-3.00E-03
7.35,-2.00E-03
7.36,-1.00E-03
7.37,-1.00E-03
7.38,0.00E+00
7.39,0.00E+00
7.4,1.00E-03
7.41,0.00E+00
7.42,0.00E+00
7.43,0.00E+00
7.44,0.00E+00
7.45,0.00E+00
7.46,0.00E+00
7.47,0.00E+00
7.48,0.00E+00
7.49,-1.00E-03
7.5,-1.00E-03
7.51,0.00E+00
7.52,0.00E+00
7.53,1.00E-03
7.54,1.00E-03
7.55,2.00E-03
7.56,2.00E-03
7.57,1.00E-03
7.58,1.00E-03
7.59,1.00E-03
7.6,1.00E-03
7.61,1.00E-03
7.62,2.00E-03
7.63,2.00E-03
7.64,2.00E-03
7.65,1.00E-03
7.66,0.00E+00
7.67,-2.00E-03
7.68,-3.00E-03
7.69,-4.00E-03
7.7,-4.00E-03
7.71,-4.00E-03
7.72,-3.00E-03
7.73,-3.00E-03
7.74,-2.00E-03
7.75,-3.00E-03
7.76,-4.00E-03
7.77,-4.00E-03
7.78,-4.00E-03
7.79,-4.00E-03
7.8,-3.00E-03
7.81,-2.00E-03
7.82,0.00E+00
7.83,1.00E-03
7.84,1.00E-03
7.85,1.00E-03
7.86,1.00E-03
7.87,1.00E-03
7.88,0.00E+00
7.89,0.00E+00
7.9,0.00E+00
7.91,0.00E+00
7.92,0.00E+00
7.93,0.00E+00
7.94,0.00E+00
7.95,0.00E+00
7.96,0.00E+00
7.97,-1.00E-03
7.98,0.00E+00
7.99,0.00E+00
8,-1.00E-03
8.01,0.00E+00
8.02,0.00E+00
8.03,0.00E+00
8.04,1.00E-03
8.05,1.00E-03
8.06,1.00E-03
8.07,1.00E-03
8.08,1.00E-03
8.09,2.00E-03
8.1,2.00E-03
8.11,1.00E-03
8.12,1.00E-03
8.13,0.00E+00
8.14,-1.00E-03
8.15,-1.00E-03
8.16,-1.00E-03
8.17,0.00E+00
8.18,0.00E+00
8.19,1.00E-03
8.2,1.00E-03
8.21,2.00E-03
8.22,2.00E-03
8.23,2.00E-03
8.24,2.00E-03
8.25,2.00E-03
8.26,1.00E-03
8.27,1.00E-03
8.28,1.00E-03
8.29,1.00E-03
8.3,1.00E-03
8.31,1.00E-03
8.32,1.00E-03
8.33,1.00E-03
8.34,1.00E-03
8.35,1.00E-03
8.36,0.00E+00
8.37,0.00E+00
8.38,0.00E+00
8.39,0.00E+00
8.4,0.00E+00
8.41,0.00E+00
8.42,0.00E+00
8.43,0.00E+00
8.44,1.00E-03
8.45,1.00E-03
8.46,0.00E+00
8.47,-1.00E-03
8.48,-2.00E-03
8.49,-2.00E-03
8.5,-2.00E-03
8.51,-1.00E-03
8.52,-1.00E-03
8.53,-1.00E-03
8.54,0.00E+00
8.55,0.00E+00
8.56,-1.00E-03
8.57,0.00E+00
8.58,1.00E-03
8.59,2.00E-03
8.6,2.00E-03
8.61,2.00E-03
8.62,2.00E-03
8.63,2.00E-03
8.64,2.00E-03
8.65,2.00E-03
8.66,3.00E-03
8.67,3.00E-03
8.68,3.00E-03
8.69,2.00E-03
8.7,1.00E-03
8.71,0.00E+00
8.72,-2.00E-03
8.73,-3.00E-03
8.74,-4.00E-03
8.75,-4.00E-03
8.76,-4.00E-03
8.77,-3.00E-03
8.78,-3.00E-03
8.79,-2.00E-03
8.8,-2.00E-03
8.81,-3.00E-03
8.82,-2.00E-03
8.83,-1.00E-03
8.84,-1.00E-03
8.85,-1.00E-03
8.86,-1.00E-03
8.87,-2.00E-03
8.88,-3.00E-03
8.89,-4.00E-03
8.9,-3.00E-03
8.91,-3.00E-03
8.92,-2.00E-03
8.93,-1.00E-03
8.94,1.00E-03
8.95,3.00E-03
8.96,3.00E-03
8.97,2.00E-03
8.98,1.00E-03
8.99,2.00E-03
9,3.00E-03
9.01,4.00E-03
9.02,4.00E-03
9.03,4.00E-03
9.04,4.00E-03
9.05,3.00E-03
9.06,2.00E-03
9.07,0.00E+00
9.08,-2.00E-03
9.09,-4.00E-03
9.1,-4.00E-03
9.11,-4.00E-03
9.12,-3.00E-03
9.13,-2.00E-03
9.14,-2.00E-03
9.15,-1.00E-03
9.16,1.00E-03
9.17,2.00E-03
9.18,3.00E-03
9.19,3.00E-03
9.2,3.00E-03
9.21,2.00E-03
9.22,1.00E-03
9.23,0.00E+00
9.24,-1.00E-03
9.25,-1.00E-03
9.26,-1.00E-03
9.27,-1.00E-03
9.28,-1.00E-03
9.29,0.00E+00
9.3,0.00E+00
9.31,0.00E+00
9.32,-1.00E-03
9.33,-2.00E-03
9.34,-3.00E-03
9.35,-3.00E-03
9.36,-1.00E-03
9.37,1.00E-03
9.38,3.00E-03
9.39,5.00E-03
9.4,6.00E-03
9.41,6.00E-03
9.42,5.00E-03
9.43,3.00E-03
9.44,2.00E-03
9.45,1.00E-03
9.46,1.00E-03
9.47,1.00E-03
9.48,0.00E+00
9.49,-1.00E-03
9.5,-3.00E-03
9.51,-4.00E-03
9.52,-4.00E-03
9.53,-3.00E-03
9.54,-3.00E-03
9.55,-3.00E-03
9.56,-2.00E-03
9.57,-1.00E-03
9.58,0.00E+00
9.59,1.00E-03
9.6,1.00E-03
9.61,2.00E-03
9.62,1.00E-03
9.63,2.00E-03
9.64,3.00E-03
9.65,3.00E-03
9.66,3.00E-03
9.67,4.00E-03
9.68,4.00E-03
9.69,4.00E-03
9.7,3.00E-03
9.71,2.00E-03
9.72,1.00E-03
9.73,0.00E+00
9.74,1.00E-03
9.75,2.00E-03
9.76,3.00E-03
9.77,2.00E-03
9.78,1.00E-03
9.79,0.00E+00
9.8,-1.00E-03
9.81,0.00E+00
9.82,0.00E+00
9.83,0.00E+00
9.84,1.00E-03
9.85,2.00E-03
9.86,1.00E-03
9.87,1.00E-03
9.88,0.00E+00
9.89,0.00E+00
9.9,0.00E+00
9.91,1.00E-03
9.92,2.00E-03
9.93,3.00E-03
9.94,3.00E-03
9.95,1.00E-03
9.96,-1.00E-03
9.97,-3.00E-03
9.98,-3.00E-03
9.99,-4.00E-03
10,-3.00E-03
10.01,-3.00E-03
10.02,-2.00E-03
10.03,-1.00E-03
10.04,-1.00E-03
10.05,0.00E+00
10.06,1.00E-03
10.07,1.00E-03
10.08,2.00E-03
10.09,3.00E-03
10.1,3.00E-03
10.11,2.00E-03
10.12,1.00E-03
10.13,0.00E+00
10.14,-2.00E-03
10.15,-3.00E-03
10.16,-3.00E-03
10.17,-3.00E-03
10.18,-3.00E-03
10.19,-2.00E-03
10.2,-1.00E-03
10.21,0.00E+00
10.22,0.00E+00
10.23,0.00E+00
10.24,0.00E+00
10.25,0.00E+00
10.26,0.00E+00
10.27,1.00E-03
10.28,1.00E-03
10.29,1.00E-03
10.3,1.00E-03
10.31,2.00E-03
10.32,2.00E-03
10.33,2.00E-03
10.34,1.00E-03
10.35,-1.00E-03
10.36,-1.00E-03
10.37,-1.00E-03
10.38,2.00E-03
10.39,4.00E-03
10.4,5.00E-03
10.41,5.00E-03
10.42,5.00E-03
10.43,5.00E-03
10.44,4.00E-03
10.45,4.00E-03
10.46,4.00E-03
10.47,5.00E-03
10.48,6.00E-03
10.49,6.00E-03
10.5,4.00E-03
10.51,2.00E-03
10.52,-1.00E-03
10.53,-2.00E-03
10.54,-2.00E-03
10.55,-1.00E-03
10.56,1.00E-03
10.57,1.00E-03
10.58,1.00E-03
10.59,0.00E+00
10.6,-1.00E-03
10.61,-2.00E-03
10.62,-2.00E-03
10.63,0.00E+00
10.64,2.00E-03
10.65,2.00E-03
10.66,1.00E-03
10.67,0.00E+00
10.68,-2.00E-03
10.69,-2.00E-03
10.7,-1.00E-03
10.71,1.00E-03
10.72,3.00E-03
10.73,5.00E-03
10.74,4.00E-03
10.75,3.00E-03
10.76,2.00E-03
10.77,0.00E+00
10.78,-1.00E-03
10.79,-2.00E-03
10.8,-3.00E-03
10.81,-5.00E-03
10.82,-5.00E-03
10.83,-4.00E-03
10.84,-3.00E-03
10.85,-2.00E-03
10.86,-2.00E-03
10.87,-3.00E-03
10.88,-6.00E-03
10.89,-7.00E-03
10.9,-6.00E-03
10.91,-5.00E-03
10.92,-5.00E-03
10.93,-4.00E-03
10.94,-5.00E-03
10.95,-7.00E-03
10.96,-7.00E-03
10.97,-6.00E-03
10.98,-3.00E-03
10.99,0.00E+00
11,2.00E-03
11.01,2.00E-03
11.02,1.00E-03
11.03,1.00E-03
11.04,0.00E+00
11.05,1.00E-03
11.06,1.00E-03
11.07,2.00E-03
11.08,1.00E-03
11.09,1.00E-03
11.1,0.00E+00
11.11,0.00E+00
11.12,1.00E-03
11.13,1.00E-03
11.14,2.00E-03
11.15,2.00E-03
11.16,1.00E-03
11.17,0.00E+00
11.18,0.00E+00
11.19,2.00E-03
11.2,4.00E-03
11.21,4.00E-03
11.22,4.00E-03
11.23,2.00E-03
11.24,1.00E-03
11.25,0.00E+00
11.26,0.00E+00
11.27,1.00E-03
11.28,1.00E-03
11.29,1.00E-03
11.3,0.00E+00
11.31,-1.00E-03
11.32,-2.00E-03
11.33,-1.00E-03
11.34,0.00E+00
11.35,1.00E-03
11.36,0.00E+00
11.37,-1.00E-03
11.38,-2.00E-03
11.39,-2.00E-03
11.4,0.00E+00
11.41,1.00E-03
11.42,2.00E-03
11.43,4.00E-03
11.44,5.00E-03
11.45,6.00E-03
11.46,5.00E-03
11.47,4.00E-03
11.48,3.00E-03
11.49,3.00E-03
11.5,1.00E-03
11.51,0.00E+00
11.52,0.00E+00
11.53,0.00E+00
11.54,0.00E+00
11.55,1.00E-03
11.56,0.00E+00
11.57,0.00E+00
11.58,-1.00E-03
11.59,-1.00E-03
11.6,-1.00E-03
11.61,1.00E-03
11.62,2.00E-03
11.63,1.00E-03
11.64,0.00E+00
11.65,-3.00E-03
11.66,-4.00E-03
11.67,-5.00E-03
11.68,-4.00E-03
11.69,-4.00E-03
11.7,-3.00E-03
11.71,-1.00E-03
11.72,-2.00E-03
11.73,-3.00E-03
11.74,-6.00E-03
11.75,-8.00E-03
11.76,-7.00E-03
11.77,-6.00E-03
11.78,-6.00E-03
11.79,-6.00E-03
11.8,-6.00E-03
11.81,-6.00E-03
11.82,-6.00E-03
11.83,-6.00E-03
11.84,-6.00E-03
11.85,-4.00E-03
11.86,-2.00E-03
11.87,1.00E-03
11.88,4.00E-03
11.89,4.00E-03
11.9,3.00E-03
11.91,2.00E-03
11.92,1.00E-03
11.93,-1.00E-03
11.94,-3.00E-03
11.95,-5.00E-03
11.96,-5.00E-03
11.97,-4.00E-03
11.98,-3.00E-03
11.99,-2.00E-03
12,-2.00E-03
12.01,-2.00E-03
12.02,-2.00E-03
12.03,0.00E+00
12.04,1.00E-03
12.05,3.00E-03
12.06,4.00E-03
12.07,5.00E-03
12.08,5.00E-03
12.09,4.00E-03
12.1,3.00E-03
12.11,2.00E-03
12.12,0.00E+00
12.13,-1.00E-03
12.14,-1.00E-03
12.15,0.00E+00
12.16,0.00E+00
12.17,1.00E-03
12.18,1.00E-03
12.19,1.00E-03
12.2,1.00E-03
12.21,1.00E-03
12.22,0.00E+00
12.23,0.00E+00
12.24,-2.00E-03
12.25,-4.00E-03
12.26,-4.00E-03
12.27,-4.00E-03
12.28,-2.00E-03
12.29,-1.00E-03
12.3,1.00E-03
12.31,1.00E-03
12.32,1.00E-03
12.33,1.00E-03
12.34,1.00E-03
12.35,2.00E-03
12.36,3.00E-03
12.37,3.00E-03
12.38,3.00E-03
12.39,2.00E-03
12.4,1.00E-03
12.41,2.00E-03
